CP3,C3,F5,PO3,PO4,F6,C4,CP4
37986.31640625,47120.84765625,54938.14453125,31470.828125,32675.876953125,9015.642578125,8261.94140625,52599.9296875
37917.5859375,48923.55859375,53594.9609375,31492.822265625,32695.994140625,13298.9287109375,8682.6455078125,52231.19140625
37754.83984375,25257.892578125,48493.66796875,31491.4140625,32693.982421875,-5138.173828125,-3404.393798828125,51677.31640625
37795.9453125,18954.76953125,48891.3046875,31476.392578125,32679.6328125,-12937.970703125,-6131.865234375,51936.88671875
37969.953125,41169.62890625,54003.796875,31477.3984375,32683.990234375,3847.69580078125,5335.11474609375,52547.0234375
37966.734375,52132.6875,54696.6796875,31495.369140625,32701.828125,15104.0556640625,10438.62109375,52415.125
37788.16796875,31732.544921875,49627.640625,31497.58203125,32701.08984375,363.2381591796875,-162.94419860839844,51778.83984375
37762.28515625,17104.6484375,48024.21484375,31480.08203125,32684.392578125,-13625.8896484375,-7213.39892578125,51792.71875
37928.78125,34236.921875,52673.21875,31474.783203125,32681.845703125,-1844.6221923828125,1832.55224609375,52425.3828125
37990.13671875,52619.30859375,55293.87109375,31490.67578125,32697.9375,14641.0390625,10817.6171875,52543.671875
37832.55859375,38746.1171875,51058.3984375,31501.60546875,32705.91796875,5936.46630859375,3389.306396484375,51920.0546875
37741.4296875,17976.56640625,47689.2734375,31489.73828125,32691.970703125,-12110.1064453125,-6907.09033203125,51688.44921875
37878.69140625,27444.162109375,51178.42578125,31478.806640625,32683.923828125,-7097.52734375,-1634.8734130859375,52257.94921875
37997.58203125,50334.73828125,55294.67578125,31488.732421875,32695.994140625,12049.1533203125,9810.3134765625,52612.40234375
37878.4921875,45185.09765625,52571.6328125,31500.80078125,32706.119140625,10709.45703125,6695.26318359375,52100.16796875
37743.57421875,21397.9921875,47949.3828125,31496.107421875,32701.357421875,-8625.2470703125,-5287.57275390625,51660.62109375
37830.8828125,21774.708984375,49752.09375,31480.283203125,32687.27734375,-11120.103515625,-4582.15185546875,52068.8515625
37985.51171875,45627.9296875,54713.64453125,31484.037109375,32691.76953125,7677.75634765625,7532.85009765625,52596.30859375
37928.84765625,50056.2578125,53936.80859375,31500.3984375,32707.9296875,13971.0234375,9266.2275390625,52288.99609375
37758.4609375,26915.900390625,48766.515625,31496.576171875,32702.029296875,-3714.457275390625,-2593.092529296875,51696.359375
37781.328125,18143.736328125,48602.1640625,31479.27734375,32682.248046875,-13382.345703125,-6590.92529296875,51887.19921875
37954.46484375,39269.41796875,53658.1953125,31474.58203125,32681.107421875,2238.4375,4361.67431640625,52512.890625
37966.1328125,52507.7265625,54917.08984375,31490.140625,32694.048828125,15184.521484375,10662.048828125,52447.71484375
37791.05078125,33624.0390625,50006.63671875,31494.498046875,32696.396484375,1906.7823486328125,782.6015625,51796.875
37745.18359375,17018.548828125,47894.796875,31478.271484375,32680.236328125,-13413.7939453125,-7276.96728515625,51742.08984375
37905.4453125,32250.412109375,52277.39453125,31466.939453125,32672.591796875,-3377.102294921875,841.7442626953125,52367.24609375
37986.3828125,52216.84375,55356.63671875,31479.947265625,32684.125,14099.76953125,10664.865234375,52556.07421875
37834.90625,40585.375,51480.44140625,31490.341796875,32689.421875,7313.91455078125,4321.44091796875,51952.109375
37726.6796875,18641.21875,47713.078125,31474.1796875,32674.06640625,-11382.69140625,-6622.1728515625,51652.640625
37850.328125,25712.728515625,50782.80078125,31458.35546875,32661.125,-8415.8330078125,-2562.247314453125,52177.75
37985.98046875,49237.04296875,55205.29296875,31468.615234375,32673.865234375,10954.87890625,9265.2890625,52590.9453125
37883.38671875,46686.1953125,52985.4296875,31481.82421875,32685.265625,11773.556640625,7480.345703125,52132.01953125
37729.6953125,22714.689453125,48135.125,31475.38671875,32674.40234375,-7424.5556640625,-4664.29443359375,51641.44140625
37798.76171875,20540.15625,49412.125,31460.501953125,32658.509765625,-11965.46875,-5263.16455078125,51996.765625
37965.05859375,43993.0546875,54476.46875,31465.396484375,32665.349609375,6270.9375,6734.22216796875,52563.31640625
37929.453125,50978.1328125,54250.96484375,31485.646484375,32684.4609375,14537.5732421875,9780.6748046875,52318.56640625
37754.171875,28668.9921875,49070.4765625,31487.658203125,32685.935546875,-2191.431884765625,-1706.2872314453125,51710.2421875
37761.01171875,17552.509765625,48354.86328125,31473.107421875,32673.330078125,-13597.7265625,-6913.1923828125,51845.2890625
37934.01171875,37356.734375,53302.06640625,31471.23046875,32674.9375,712.93115234375,3413.8486328125,52481.84375
37962.98046875,52711.17578125,55088.88671875,31487.994140625,32692.037109375,15104.7255859375,10784.89453125,52486.203125
37791.72265625,35577.2890625,50394.4140625,31495.97265625,32698.7421875,3439.195556640625,1744.039306640625,51845.55859375
37732.04296875,17238.69140625,47783.28515625,31482.96484375,32684.794921875,-13062.291015625,-7242.36669921875,51727.00390625
37888.21484375,30401.36328125,51859.9765625,31473.64453125,32677.6875,-4844.5390625,-135.31744384765625,52333.51953125
37982.62890625,51664.77734375,55370.91796875,31485.4453125,32687.947265625,13461.4033203125,10415.62109375,52581.625
37841.9453125,42393.921875,51900.54296875,31497.11328125,32695.0546875,8707.1884765625,5252.36865234375,52003.7421875
37728.95703125,19561.55078125,47767.99609375,31489.939453125,32686.337890625,-10422.7958984375,-6190.13623046875,51653.17578125
37841.140625,24136.73046875,50376.4453125,31475.3203125,32673.865234375,-9525.1943359375,-3376.6328125,52143.015625
37984.7734375,47981.43359375,55046.91015625,31483.166015625,32682.8515625,9811.654296875,8668.966796875,52605.359375
37901.0234375,48072.2265625,53356.37890625,31501.0703125,32698.7421875,12744.650390625,8220.5009765625,52197.6640625
37737.94140625,24210.69140625,48331.52734375,31495.369140625,32691.30078125,-6047.7109375,-3925.815185546875,51663.03515625
37789.5078125,19495.501953125,49068.33203125,31476.662109375,32675.408203125,-12622.2744140625,-5851.57421875,51961.8984375
37959.2265625,42289.98828125,54181.6953125,31477.265625,32678.759765625,4756.4951171875,5847.6181640625,52552.453125
37940.5859375,51739.07421875,54533.66796875,31492.28515625,32695.189453125,14902.8896484375,10180.1904296875,52373.88671875
37763.22265625,30536.748046875,49410.44921875,31493.357421875,32693.37890625,-683.091552734375,-802.583984375,51746.65234375
37748.26953125,17239.294921875,48150.61328125,31475.990234375,32674.87109375,-13686.6416015625,-7138.498046875,51802.77734375
37915.640625,35480.796875,52922.3984375,31469.62109375,32669.23828125,-864.4759521484375,2447.91796875,52435.109375
37964.58984375,52753.41796875,55226.34765625,31484.306640625,32683.119140625,14868.7587890625,10844.5732421875,52515.5078125
37800.4375,37538.25390625,50792.92578125,31490.7421875,32687.34375,4969.12744140625,2750.203125,51878.6171875
37722.3203125,17639.078125,47716.69921875,31477.599609375,32673.060546875,-12543.8203125,-7071.7109375,51688.11328125
37863.26953125,28574.4453125,51451.33984375,31466.669921875,32666.220703125,-6234.72802734375,-1051.56005859375,52269.4140625
37973.30859375,50941.31640625,55351.67578125,31477.869140625,32681.2421875,12636.9599609375,10086.9833984375,52585.3125
37852.80859375,44180.80859375,52325.671875,31493.89453125,32695.994140625,9977.080078125,6177.1943359375,52052.22265625
37718.16015625,20653.74609375,47866.96875,31483.501953125,32684.4609375,-9375.05859375,-5659.3271484375,51637.28515625
37812.7109375,22682.63671875,49997.6484375,31468.078125,32670.513671875,-10578.833984375,-4141.59912109375,52080.98828125
37967.0703125,46653.5390625,54885.70703125,31475.185546875,32678.55859375,8538.3427734375,8021.01171875,52588.12890625
37898.00390625,49383.2890625,53744.2265625,31491.81640625,32691.501953125,13581.767578125,8928.470703125,52239.0390625
37728.48828125,25874.0625,48592.84375,31487.591796875,32686.60546875,-4662.08154296875,-3111.429443359375,51669.73828125
37769.390625,18655.166015625,48781.87109375,31476.259765625,32677.75390625,-13139.60546875,-6295.01025390625,51913.6875
37945.078125,40524.7578125,53881.890625,31479.27734375,32682.984375,3250.63623046875,5004.93505859375,52529.9921875
37947.9609375,52355.109375,54787.671875,31495.4375,32699.748046875,15127.189453125,10552.681640625,52418.140625
37772.54296875,32460.294921875,49764.6328125,31498.052734375,32701.759765625,890.3592529296875,193.32022094726562,51774.74609375
37741.23046875,17081.1796875,47975.53125,31481.01953125,32686.47265625,-13590.216796875,-7225.53564453125,51764.62109375
37906.85546875,33564.6953125,52541.1875,31473.7109375,32681.107421875,-2396.3525390625,1511.0894775390625,52395.14453125
37975.1171875,52555.73828125,55332.23046875,31489.87109375,32696.1953125,14467.90234375,10810.576171875,52541.859375
37816.265625,39463.9453125,51216.17578125,31498.7890625,32704.375,6412.4912109375,3740.67578125,51925.82421875
37717.4921875,18192.283203125,47691.8203125,31485.646484375,32688.953125,-11904.91796875,-6820.18701171875,51671.34765625
37850.6640625,26780.046875,51029.4296875,31472.4375,32676.4140625,-7617.0712890625,-1978.6656494140625,52226.09765625
37979.8125,49970.828125,55268.390625,31484.841796875,32689.2890625,11629.25390625,9625.509765625,52600.12890625
37866.48828125,45764.38671875,52724.98828125,31497.650390625,32701.42578125,11098.9140625,6995.26806640625,52107.0078125
37719.63671875,21877.572265625,47999.5390625,31489.87109375,32691.76953125,-8256.7783203125,-5095.3251953125,51644.4609375
37802.65234375,21337.0390625,49628.84765625,31474.91796875,32679.162109375,-11448.47265625,-4843.734375,52041.2265625
37963.046875,45081.5625,54642.69921875,31480.1484375,32686.0703125,7192.74560546875,7252.6259765625,52586.65234375
37913.89453125,50421.640625,54051.80859375,31498.119140625,32701.89453125,14184.125,9450.0927734375,52295.765625
37740.89453125,27535.9609375,48861.8671875,31497.58203125,32699.4140625,-3201.5517578125,-2302.609375,51697.23046875
37758.73046875,17919.1015625,48495.078125,31482.361328125,32684.9296875,-13491.17578125,-6729.26025390625,51875.1953125
37931.1953125,38627.6328125,53528.44140625,31481.087890625,32685.130859375,1695.6925048828125,4025.9287109375,52507.32421875
37949.5703125,52653.171875,54995.74609375,31497.380859375,32698.67578125,15207.6552734375,10736.681640625,52464.87890625
